Published,ISOWeek,Updated,ID,Version,Title,Categories
2026-04-07T12:23:49Z,15,2026-04-07T12:23:49Z,2604.05788,1,'Sparse Gain Radio Map Reconstruction With Geometry Priors and Uncertainty-Guided Measurement Selection',cs.CV
2026-04-07T12:18:57Z,15,2026-04-07T12:18:57Z,2604.05781,1,'RHVI-FDD: A Hierarchical Decoupling Framework for Low-Light Image Enhancement',cs.CV
2026-04-07T12:17:31Z,15,2026-04-07T12:17:31Z,2604.05780,1,'Sparsity-Aware Voxel Attention and Foreground Modulation for 3D Semantic Scene Completion',cs.CV
2026-04-07T12:17:30Z,15,2026-04-07T12:17:30Z,2604.05779,1,"'What Models Know, How Well They Know It: Knowledge-Weighted Fine-Tuning for Learning When to Say I Dont Know'",cs.CL;cs.AI
2026-04-07T12:14:27Z,15,2026-04-07T12:14:27Z,2604.05777,1,'Emergent social transmission of model-based representations without inference',cs.AI
2026-04-07T12:14:23Z,15,2026-04-07T12:14:23Z,2604.05775,1,'PhageBench: Can LLMs Understand Raw Bacteriophage Genomes?',cs.CL;q-bio.GN
2026-04-07T12:14:20Z,15,2026-04-07T12:14:20Z,2604.05774,1,'GenomeQA: Benchmarking General Large Language Models for Genome Sequence Understanding',q-bio.GN;cs.CL
2026-04-07T12:14:14Z,15,2026-04-07T12:14:14Z,2604.05773,1,'PDMP: Rethinking Balanced Multimodal Learning via Performance-Dominant Modality Prioritization',cs.CV
2026-04-07T12:10:21Z,15,2026-04-07T12:10:21Z,2604.05767,1,'Beyond the Beep: Scalable Collision Anticipation and Real-Time Explainability with BADAS-2.0',cs.CV;cs.CL
2026-04-07T12:04:43Z,15,2026-04-07T12:04:43Z,2604.05761,1,'Improving Controllable Generation: Faster Training and Better Performance via $x_0$-Supervision',cs.CV
2026-04-07T12:01:12Z,15,2026-04-07T12:01:12Z,2604.05758,1,'Physics-Informed Neural Optimal Control for Precision Immobilization Technique in Emergency Scenarios',eess.SY;cs.RO
2026-04-07T11:58:49Z,15,2026-04-07T11:58:49Z,2604.05757,1,'Identifying Influential N-grams in Confidence Calibration via Regression Analysis',cs.CL
2026-04-07T11:58:16Z,15,2026-04-07T11:58:16Z,2604.05756,1,'Controlling Distributional Bias in Multi-Round LLM Generation via KL-Optimized Fine-Tuning',cs.CL
2026-04-07T11:56:43Z,15,2026-04-07T11:56:43Z,2604.05755,1,'CAKE: Cloud Architecture Knowledge Evaluation of Large Language Models',cs.SE;cs.AI
2026-04-07T11:54:53Z,15,2026-04-07T11:54:53Z,2604.05751,1,'Brain-to-Speech: Prosody Feature Engineering and Transformer-Based Reconstruction',eess.SP;cs.LG;cs.SD
2026-04-07T11:52:02Z,15,2026-04-07T11:52:02Z,2604.05749,1,'Hazard Management in Robot-Assisted Mammography Support',cs.RO;eess.SY
2026-04-07T11:47:31Z,15,2026-04-07T11:47:31Z,2604.05748,1,'SVC 2026: the Second Multimodal Deception Detection Challenge and the First Domain Generalized Remote Physiological Measurement Challenge',cs.CV
2026-04-07T11:44:43Z,15,2026-04-07T11:44:43Z,2604.05743,1,'On the Robustness of Diffusion-Based Image Compression to Bit-Flip Errors',cs.CV;cs.AI
2026-04-07T11:44:04Z,15,2026-04-07T11:44:04Z,2604.05742,1,'ASSR-Net: Anisotropic Structure-Aware and Spectrally Recalibrated Network for Hyperspectral Image Fusion',cs.CV
2026-04-07T11:39:41Z,15,2026-04-07T11:39:41Z,2604.05738,1,'MedLayBench-V: A Large-Scale Benchmark for Expert-Lay Semantic Alignment in Medical Vision Language Models',cs.CL
2026-04-07T11:35:45Z,15,2026-04-07T11:35:45Z,2604.05732,1,'Graph Topology Information Enhanced Heterogeneous Graph Representation Learning',cs.LG;cs.IR
2026-04-07T11:34:04Z,15,2026-04-07T11:34:04Z,2604.05731,1,'FoleyDesigner: Immersive Stereo Foley Generation with Precise Spatio-Temporal Alignment for Film Clips',cs.CV
2026-04-07T11:33:52Z,15,2026-04-07T11:33:52Z,2604.05730,1,'Controllable Image Generation with Composed Parallel Token Prediction',cs.LG
